n_paths,mc_price,bs_price,abs_error,mc_stderr,ci_covers_bs
1000,36.61522274186936,36.183684323464206,0.43153841840515383,1.619786913439528,True
5000,36.26736863139597,36.183684323464206,0.08368430793176174,0.7062792741720967,True
25000,36.13195745407268,36.183684323464206,0.05172686939152271,0.3158434721110535,True
100000,36.259266965208255,36.183684323464206,0.07558264174404883,0.1588782054096485,True
500000,36.22652719472996,36.183684323464206,0.04284287126575492,0.07101967562456726,True
