true_vol,price,recovered_vol,abs_error
0.05,18.232510091888457,0.04999999999999956,4.440892098500626e-16
0.1,28.38889374485734,0.10000000000000263,2.6229018956769323e-15
0.2,49.534330315776685,0.2,0.0
0.35,81.45880949218702,0.34999999999999964,3.3306690738754696e-16
0.6,134.29826489189867,0.5999999999999999,1.1102230246251565e-16
1.0,216.71345822061,0.9999999999909153,9.084732965902731e-12
